id,url,place,kind,purchaser,date,contractor,price_info
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 340 607 355.00 HUFCałkowita końcowa wartość umowy/części: 237 623 446.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,09/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 222 838 355.00 HUFCałkowita końcowa wartość umowy/części: 216 169 234.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,09/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 229 493 294.00 HUFCałkowita końcowa wartość umowy/części: 236 300 878.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,26/10/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 185 108 913.00 HUFCałkowita końcowa wartość umowy/części: 187 189 505.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,26/10/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 161 779 151.00 HUFCałkowita końcowa wartość umowy/części: 162 167 348.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,26/10/2020,EuroAszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 129 236 343.00 HUFCałkowita końcowa wartość umowy/części: 134 767 651.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 51 065 238.00 HUFCałkowita końcowa wartość umowy/części: 51 956 613.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 441 806 603.00 HUFCałkowita końcowa wartość umowy/części: 432 174 606.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 71 331 924.00 HUFCałkowita końcowa wartość umowy/części: 60 277 990.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 476 167 842.00 HUFCałkowita końcowa wartość umowy/części: 515 569 970.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 478 569 722.00 HUFCałkowita końcowa wartość umowy/części: 497 666 325.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 66 966 820.00 HUFCałkowita końcowa wartość umowy/części: 64 727 706.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,26/10/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 175 812 643.00 HUFCałkowita końcowa wartość umowy/części: 177 317 938.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,26/10/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 176 830 207.00 HUFCałkowita końcowa wartość umowy/części: 198 822 073.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,12/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 208 863 590.00 HUFCałkowita końcowa wartość umowy/części: 217 376 534.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,05/11/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 216 311 254.00 HUFCałkowita końcowa wartość umowy/części: 233 680 808.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 31 558 913.00 HUFCałkowita końcowa wartość umowy/części: 31 702 946.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/12/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 62 620 727.00 HUFCałkowita końcowa wartość umowy/części: 60 050 771.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/12/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 392 151 028.00 HUFCałkowita końcowa wartość umowy/części: 365 586 211.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,09/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 363 999 828.00 HUFCałkowita końcowa wartość umowy/części: 365 111 684.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,09/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 172 530 989.00 HUFCałkowita końcowa wartość umowy/części: 182 622 761.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,09/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 220 413 710.00 HUFCałkowita końcowa wartość umowy/części: 221 429 604.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/12/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 360 136 433.00 HUFCałkowita końcowa wartość umowy/części: 363 842 021.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/12/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 257 074 752.00 HUFCałkowita końcowa wartość umowy/części: 238 632 577.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/12/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 119 217 520.00 HUFCałkowita końcowa wartość umowy/części: 125 358 204.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/12/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 18 328 101.00 HUFCałkowita końcowa wartość umowy/części: 18 690 291.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/12/2020,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 84 796 709.00 HUFCałkowita końcowa wartość umowy/części: 77 887 355.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 127 345 270.00 HUFCałkowita końcowa wartość umowy/części: 130 303 685.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,02/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 331 926 221.00 HUFCałkowita końcowa wartość umowy/części: 353 641 406.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/10/2020,Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 77 999 668.00 HUFCałkowita końcowa wartość umowy/części: 67 343 019.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/10/2020,Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 209 298 424.00 HUFCałkowita końcowa wartość umowy/części: 190 434 802.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,02/11/2020,STRABAG Általános Építő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 225 586 831.00 HUFCałkowita końcowa wartość umowy/części: 225 166 506.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,Swietelsky Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 150 377 339.00 HUFCałkowita końcowa wartość umowy/części: 149 594 625.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/10/2020,Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 407 293 963.00 HUFCałkowita końcowa wartość umowy/części: 418 735 182.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/10/2020,Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 462 214 751.00 HUFCałkowita końcowa wartość umowy/części: 429 429 293.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,Swietelsky Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 78 177 902.00 HUFCałkowita końcowa wartość umowy/części: 80 734 219.00 HUF
2021/S 018-040618,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,27/11/2020,HE-DO Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 207 280 204.00 HUFCałkowita końcowa wartość umowy/części: 206 789 206.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,EuroAszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 214 900 000.00 HUFCałkowita końcowa wartość umowy/części: 204 890 307.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,EuroAszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 138 600 000.00 HUFCałkowita końcowa wartość umowy/części: 135 987 563.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,14/12/2020,DUNA ASZFALT Kft,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 658 100 000.00 HUFCałkowita końcowa wartość umowy/części: 679 932 754.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,07/12/2020,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 81 204 000.00 HUFCałkowita końcowa wartość umowy/części: 77 675 500.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,14/10/2020,DUNA ASZFALT Kft,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 391 574 803.00 HUFCałkowita końcowa wartość umowy/części: 384 277 024.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 203 000 000.00 HUFCałkowita końcowa wartość umowy/części: 198 404 634.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 496 000 000.00 HUFCałkowita końcowa wartość umowy/części: 479 861 271.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 141 700 000.00 HUFCałkowita końcowa wartość umowy/części: 136 656 039.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 315 000 000.00 HUFCałkowita końcowa wartość umowy/części: 290 003 737.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 311 400 000.00 HUFCałkowita końcowa wartość umowy/części: 299 603 966.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/12/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 245 000 000.00 HUFCałkowita końcowa wartość umowy/części: 248 797 272.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 431 550 113.00 HUFCałkowita końcowa wartość umowy/części: 484 185 306.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 915 803 412.00 HUFCałkowita końcowa wartość umowy/części: 2 234 481 357.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 142 691 234.00 HUFCałkowita końcowa wartość umowy/części: 1 208 247 495.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 633 363 604.00 HUFCałkowita końcowa wartość umowy/części: 853 129 415.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 2 454 073 279.00 HUFCałkowita końcowa wartość umowy/części: 3 090 119 571.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 140 765 729.00 HUFCałkowita końcowa wartość umowy/części: 141 091 949.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,05/11/2020,STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 125 300 963.00 HUFCałkowita końcowa wartość umowy/części: 125 763 348.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,05/11/2020,STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 326 228 117.00 HUFCałkowita końcowa wartość umowy/części: 321 778 157.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,05/11/2020,STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 258 135 408.00 HUFCałkowita końcowa wartość umowy/części: 258 505 043.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 35 332 119.00 HUFCałkowita końcowa wartość umowy/części: 41 799 360.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 300 987 528.00 HUFCałkowita końcowa wartość umowy/części: 309 926 946.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 442 666 738.00 HUFCałkowita końcowa wartość umowy/części: 476 727 511.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 61 562 637.00 HUFCałkowita końcowa wartość umowy/części: 62 642 494.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,05/11/2020,STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 499 631 271.00 HUFCałkowita końcowa wartość umowy/części: 444 355 616.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 153 441 583.00 HUFCałkowita końcowa wartość umowy/części: 143 285 207.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,22/10/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 116 770 817.00 HUFCałkowita końcowa wartość umowy/części: 112 536 664.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,13/11/2020,STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 196 362 750.00 HUFCałkowita końcowa wartość umowy/części: 119 334 992.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 20 018 941.00 HUFCałkowita końcowa wartość umowy/części: 30 814 303.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,10/11/2020,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 501 458 385.00 HUFCałkowita końcowa wartość umowy/części: 495 907 968.00 HUF
2021/S 018-040617,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,16/11/2020,EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 147 906 335.00 HUFCałkowita końcowa wartość umowy/części: 164 349 924.00 HUF
